evaluation_id,arm,opponent_family,requested_seed,seat,score,our_cash,opponent_cash,margin,paired_score_delta_vs_c0,paired_margin_delta_vs_c0,action_differences_vs_c0,first_action_difference,action_difference_detail,stored_states,statuses,shop_history_sha256,replay_path
b_development_evaluation,c0,qeinstein_moev2,2026092311,1,1.0,83047.0,78387.0,4660.0,0.0,0.0,0,,{},720,DONE/DONE,44b035d1eee24a0a5b79c4f3fd96ba11d7ff1691bf4df7d550f23508b9a9262c,experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz
b_development_evaluation,c0,qeinstein_moev2,2026092312,0,1.0,118540.0,112626.0,5914.0,0.0,0.0,0,,{},720,DONE/DONE,91ad37acb855e1c02e0bab500d1e256071ef5aa9cddc414c76270e1d7fc52487,experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz
b_development_evaluation,c0,qeinstein_moev2,2026092312,1,1.0,118540.0,112626.0,5914.0,0.0,0.0,0,,{},720,DONE/DONE,91ad37acb855e1c02e0bab500d1e256071ef5aa9cddc414c76270e1d7fc52487,experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz
b_development_evaluation,c0,qeinstein_moev2,2026092313,0,1.0,120965.0,117500.0,3465.0,0.0,0.0,0,,{},720,DONE/DONE,81cb04ddfa4d33c6fa9d10353469aa043e187ca50c75825c3491b8cd8f27f3f4,experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_0.json.gz
b_development_evaluation,c0,qeinstein_moev2,2026092313,1,1.0,120965.0,117500.0,3465.0,0.0,0.0,0,,{},720,DONE/DONE,81cb04ddfa4d33c6fa9d10353469aa043e187ca50c75825c3491b8cd8f27f3f4,experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092313_seat_1.json.gz
b_development_evaluation,c0,qeinstein_moev2,2026092314,0,1.0,116583.0,81323.0,35260.0,0.0,0.0,0,,{},720,DONE/DONE,5e820ec7d712ec28e64856e048b9b36b456dda5c831efe191a3b9dfb0e8850b0,experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092314_seat_0.json.gz
b_development_evaluation,c0,qeinstein_moev2,2026092314,1,1.0,116583.0,81323.0,35260.0,0.0,0.0,0,,{},720,DONE/DONE,5e820ec7d712ec28e64856e048b9b36b456dda5c831efe191a3b9dfb0e8850b0,experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092314_seat_1.json.gz
b_development_evaluation,c0,qeinstein_moev2,2026092315,0,1.0,74491.0,62267.0,12224.0,0.0,0.0,0,,{},720,DONE/DONE,2c32e91e883d4973745c6cb65aca3330d5a1e6bce372ce96ee5c53f575fda799,experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_0.json.gz
b_development_evaluation,c0,qeinstein_moev2,2026092315,1,1.0,74491.0,62267.0,12224.0,0.0,0.0,0,,{},720,DONE/DONE,2c32e91e883d4973745c6cb65aca3330d5a1e6bce372ce96ee5c53f575fda799,experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz
b_development_evaluation,c0,smart_farm,2026092311,0,1.0,97632.0,90480.0,7152.0,0.0,0.0,0,,{},720,DONE/DONE,f2601681674f840481df4958846e07c7a5542e85417266f622ec6f8bc41b31cd,experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz
b_development_evaluation,c0,smart_farm,2026092311,1,1.0,97632.0,90480.0,7152.0,0.0,0.0,0,,{},720,DONE/DONE,f2601681674f840481df4958846e07c7a5542e85417266f622ec6f8bc41b31cd,experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz
b_development_evaluation,c0,smart_farm,2026092312,0,1.0,107838.0,107206.0,632.0,0.0,0.0,0,,{},720,DONE/DONE,6b10098bf0f7128db3ec0faca1db26a046bc28ab15568fde823f7ebb65eab38b,experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz
b_development_evaluation,c0,smart_farm,2026092312,1,1.0,107838.0,107206.0,632.0,0.0,0.0,0,,{},720,DONE/DONE,6b10098bf0f7128db3ec0faca1db26a046bc28ab15568fde823f7ebb65eab38b,experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_1.json.gz
b_development_evaluation,c0,smart_farm,2026092313,0,1.0,102901.0,93548.0,9353.0,0.0,0.0,0,,{},720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092313_seat_0.json.gz
b_development_evaluation,c0,smart_farm,2026092313,1,1.0,102901.0,93548.0,9353.0,0.0,0.0,0,,{},720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092313_seat_1.json.gz
b_development_evaluation,c0,smart_farm,2026092314,0,1.0,108700.0,93085.0,15615.0,0.0,0.0,0,,{},720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092314_seat_0.json.gz
b_development_evaluation,c0,smart_farm,2026092314,1,1.0,108700.0,93085.0,15615.0,0.0,0.0,0,,{},720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092314_seat_1.json.gz
b_development_evaluation,c0,smart_farm,2026092315,0,1.0,105726.0,89772.0,15954.0,0.0,0.0,0,,{},720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092315_seat_0.json.gz
b_development_evaluation,c0,smart_farm,2026092315,1,1.0,105726.0,89772.0,15954.0,0.0,0.0,0,,{},720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092315_seat_1.json.gz
b_development_evaluation,c0,souvik_v4,2026092311,0,1.0,93596.0,85649.0,7947.0,0.0,0.0,0,,{},720,DONE/DONE,f2601681674f840481df4958846e07c7a5542e85417266f622ec6f8bc41b31cd,experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092311_seat_0.json.gz
b_development_evaluation,c0,souvik_v4,2026092311,1,1.0,93596.0,85649.0,7947.0,0.0,0.0,0,,{},720,DONE/DONE,f2601681674f840481df4958846e07c7a5542e85417266f622ec6f8bc41b31cd,experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092311_seat_1.json.gz
b_development_evaluation,c0,souvik_v4,2026092312,0,1.0,108255.0,104613.0,3642.0,0.0,0.0,0,,{},720,DONE/DONE,6b10098bf0f7128db3ec0faca1db26a046bc28ab15568fde823f7ebb65eab38b,experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_0.json.gz
b_development_evaluation,c0,souvik_v4,2026092312,1,1.0,108255.0,104613.0,3642.0,0.0,0.0,0,,{},720,DONE/DONE,6b10098bf0f7128db3ec0faca1db26a046bc28ab15568fde823f7ebb65eab38b,experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092312_seat_1.json.gz
b_development_evaluation,c0,souvik_v4,2026092313,0,1.0,102431.0,92258.0,10173.0,0.0,0.0,0,,{},720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_0.json.gz
b_development_evaluation,c0,souvik_v4,2026092313,1,1.0,102431.0,92258.0,10173.0,0.0,0.0,0,,{},720,DONE/DONE,3dd2bae76cc766c61730921e5764930916914164d2c2b15038f4e42d849a5b03,experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092313_seat_1.json.gz
b_development_evaluation,c0,souvik_v4,2026092314,0,1.0,107947.0,93414.0,14533.0,0.0,0.0,0,,{},720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092314_seat_0.json.gz
b_development_evaluation,c0,souvik_v4,2026092314,1,1.0,107947.0,93414.0,14533.0,0.0,0.0,0,,{},720,DONE/DONE,ef4ff0dacfd06c93403f90613f5bacff4b0be5e502372f0dd6942495e49273b0,experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092314_seat_1.json.gz
b_development_evaluation,c0,souvik_v4,2026092315,0,1.0,105478.0,90002.0,15476.0,0.0,0.0,0,,{},720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092315_seat_0.json.gz
b_development_evaluation,c0,souvik_v4,2026092315,1,1.0,105478.0,90002.0,15476.0,0.0,0.0,0,,{},720,DONE/DONE,8f0dfa8b086c92df620ae9b6b814f899e0b03477b00712ebf9b704d7a81e7089,experiments\learning_next_20260921\b_development_evaluation\replays\c0\souvik_v4\seed_2026092315_seat_1.json.gz
challenge_calibration,c0,ggmljs_v16,2026092306,0,1.0,126228.0,67758.0,58470.0,0.0,0.0,0,,{},720,DONE/DONE,d0e1e483e2dc2cafe5be8706f15f5ba0524bd61f9b3e2e619cfc2b8884f17798,experiments\learning_next_20260921\challenge_calibration\replays\c0\ggmljs_v16\seed_2026092306_seat_0.json.gz
challenge_calibration,c0,ggmljs_v16,2026092306,1,1.0,126228.0,67758.0,58470.0,0.0,0.0,0,,{},720,DONE/DONE,d0e1e483e2dc2cafe5be8706f15f5ba0524bd61f9b3e2e619cfc2b8884f17798,experiments\learning_next_20260921\challenge_calibration\replays\c0\ggmljs_v16\seed_2026092306_seat_1.json.gz
challenge_calibration,c0,ggmljs_v16,2026092307,0,1.0,116519.0,95136.0,21383.0,0.0,0.0,0,,{},720,DONE/DONE,93a58442f57f12a973156e422b9235781352cc95885cb1db1162e3f750c5e8a7,experiments\learning_next_20260921\challenge_calibration\replays\c0\ggmljs_v16\seed_2026092307_seat_0.json.gz
challenge_calibration,c0,ggmljs_v16,2026092307,1,1.0,115902.0,95100.0,20802.0,0.0,0.0,0,,{},720,DONE/DONE,93a58442f57f12a973156e422b9235781352cc95885cb1db1162e3f750c5e8a7,experiments\learning_next_20260921\challenge_calibration\replays\c0\ggmljs_v16\seed_2026092307_seat_1.json.gz
challenge_calibration,c0,mooman_e052a,2026092306,0,1.0,112032.0,106878.0,5154.0,0.0,0.0,0,,{},720,DONE/DONE,aea8d2af4be12fdc4f861a230b6f2e6122d7d3e1391066eac04d7538b2aa0d98,experiments\learning_next_20260921\challenge_calibration\replays\c0\mooman_e052a\seed_2026092306_seat_0.json.gz
challenge_calibration,c0,mooman_e052a,2026092306,1,1.0,112032.0,106878.0,5154.0,0.0,0.0,0,,{},720,DONE/DONE,aea8d2af4be12fdc4f861a230b6f2e6122d7d3e1391066eac04d7538b2aa0d98,experiments\learning_next_20260921\challenge_calibration\replays\c0\mooman_e052a\seed_2026092306_seat_1.json.gz
challenge_calibration,c0,mooman_e052a,2026092307,0,1.0,105935.0,105823.0,112.0,0.0,0.0,0,,{},720,DONE/DONE,44cd34d6eae3995f7fefef1765158c6e50827f952c71e4cdc060c7c07b8bb2ca,experiments\learning_next_20260921\challenge_calibration\replays\c0\mooman_e052a\seed_2026092307_seat_0.json.gz
challenge_calibration,c0,mooman_e052a,2026092307,1,0.0,98042.0,105494.0,-7452.0,0.0,0.0,0,,{},720,DONE/DONE,8f37b24d7598c448601c51720a1735102d0f50b31baabc5cf13b6e13cf5e5994,experiments\learning_next_20260921\challenge_calibration\replays\c0\mooman_e052a\seed_2026092307_seat_1.json.gz
challenge_calibration,c0,qeinstein_moev2,2026092306,0,1.0,114250.0,93867.0,20383.0,0.0,0.0,0,,{},720,DONE/DONE,3c786d3cf515d357d9b95b6ffed0667c5691ad27d152f1a73cf30f7b8760a034,experiments\learning_next_20260921\challenge_calibration\replays\c0\qeinstein_moev2\seed_2026092306_seat_0.json.gz
challenge_calibration,c0,qeinstein_moev2,2026092306,1,1.0,114250.0,93867.0,20383.0,0.0,0.0,0,,{},720,DONE/DONE,3c786d3cf515d357d9b95b6ffed0667c5691ad27d152f1a73cf30f7b8760a034,experiments\learning_next_20260921\challenge_calibration\replays\c0\qeinstein_moev2\seed_2026092306_seat_1.json.gz
challenge_calibration,c0,qeinstein_moev2,2026092307,0,1.0,68074.0,62228.0,5846.0,0.0,0.0,0,,{},720,DONE/DONE,f4911c5524a255302c47cdf12298e34160769022b43a0015930c340ff8632ab8,experiments\learning_next_20260921\challenge_calibration\replays\c0\qeinstein_moev2\seed_2026092307_seat_0.json.gz
challenge_calibration,c0,qeinstein_moev2,2026092307,1,0.0,81967.0,82137.0,-170.0,0.0,0.0,0,,{},720,DONE/DONE,3cfe19461023c707f3081520681161ae28506edcb87ea09ae60ff3b8bd071869,experiments\learning_next_20260921\challenge_calibration\replays\c0\qeinstein_moev2\seed_2026092307_seat_1.json.gz
challenge_calibration,c0,robriculture_lean_feed,2026092306,0,1.0,121447.0,14611.0,106836.0,0.0,0.0,0,,{},720,DONE/DONE,2bddfdea302249c03dc06ec87764908b71c5c32f540956237c1f992a9b372377,experiments\learning_next_20260921\challenge_calibration\replays\c0\robriculture_lean_feed\seed_2026092306_seat_0.json.gz
challenge_calibration,c0,robriculture_lean_feed,2026092306,1,1.0,121447.0,14611.0,106836.0,0.0,0.0,0,,{},720,DONE/DONE,2bddfdea302249c03dc06ec87764908b71c5c32f540956237c1f992a9b372377,experiments\learning_next_20260921\challenge_calibration\replays\c0\robriculture_lean_feed\seed_2026092306_seat_1.json.gz
challenge_calibration,c0,robriculture_lean_feed,2026092307,0,1.0,174729.0,82433.0,92296.0,0.0,0.0,0,,{},720,DONE/DONE,70ad00387d6f1374f83bb0b6adad55b172ba285876b609e8ba2c68a491d985ea,experiments\learning_next_20260921\challenge_calibration\replays\c0\robriculture_lean_feed\seed_2026092307_seat_0.json.gz
challenge_calibration,c0,robriculture_lean_feed,2026092307,1,1.0,147849.0,48846.0,99003.0,0.0,0.0,0,,{},720,DONE/DONE,545b0261ec19f9096435cc296395b80fa49302f787ed96ee859351d4d2410dcc,experiments\learning_next_20260921\challenge_calibration\replays\c0\robriculture_lean_feed\seed_2026092307_seat_1.json.gz
challenge_calibration,c0,smart_farm,2026092306,0,1.0,112562.0,100040.0,12522.0,0.0,0.0,0,,{},720,DONE/DONE,aea8d2af4be12fdc4f861a230b6f2e6122d7d3e1391066eac04d7538b2aa0d98,experiments\learning_next_20260921\challenge_calibration\replays\c0\smart_farm\seed_2026092306_seat_0.json.gz
challenge_calibration,c0,smart_farm,2026092306,1,1.0,112562.0,100040.0,12522.0,0.0,0.0,0,,{},720,DONE/DONE,aea8d2af4be12fdc4f861a230b6f2e6122d7d3e1391066eac04d7538b2aa0d98,experiments\learning_next_20260921\challenge_calibration\replays\c0\smart_farm\seed_2026092306_seat_1.json.gz
challenge_calibration,c0,smart_farm,2026092307,0,0.0,106774.0,107235.0,-461.0,0.0,0.0,0,,{},720,DONE/DONE,44cd34d6eae3995f7fefef1765158c6e50827f952c71e4cdc060c7c07b8bb2ca,experiments\learning_next_20260921\challenge_calibration\replays\c0\smart_farm\seed_2026092307_seat_0.json.gz
challenge_calibration,c0,smart_farm,2026092307,1,0.0,106774.0,107235.0,-461.0,0.0,0.0,0,,{},720,DONE/DONE,44cd34d6eae3995f7fefef1765158c6e50827f952c71e4cdc060c7c07b8bb2ca,experiments\learning_next_20260921\challenge_calibration\replays\c0\smart_farm\seed_2026092307_seat_1.json.gz
challenge_calibration,c0,souvik_v4,2026092306,0,1.0,112028.0,106884.0,5144.0,0.0,0.0,0,,{},720,DONE/DONE,aea8d2af4be12fdc4f861a230b6f2e6122d7d3e1391066eac04d7538b2aa0d98,experiments\learning_next_20260921\challenge_calibration\replays\c0\souvik_v4\seed_2026092306_seat_0.json.gz
challenge_calibration,c0,souvik_v4,2026092306,1,1.0,112028.0,106884.0,5144.0,0.0,0.0,0,,{},720,DONE/DONE,aea8d2af4be12fdc4f861a230b6f2e6122d7d3e1391066eac04d7538b2aa0d98,experiments\learning_next_20260921\challenge_calibration\replays\c0\souvik_v4\seed_2026092306_seat_1.json.gz
challenge_calibration,c0,souvik_v4,2026092307,0,1.0,105010.0,101701.0,3309.0,0.0,0.0,0,,{},720,DONE/DONE,44cd34d6eae3995f7fefef1765158c6e50827f952c71e4cdc060c7c07b8bb2ca,experiments\learning_next_20260921\challenge_calibration\replays\c0\souvik_v4\seed_2026092307_seat_0.json.gz
challenge_calibration,c0,souvik_v4,2026092307,1,1.0,105010.0,101701.0,3309.0,0.0,0.0,0,,{},720,DONE/DONE,44cd34d6eae3995f7fefef1765158c6e50827f952c71e4cdc060c7c07b8bb2ca,experiments\learning_next_20260921\challenge_calibration\replays\c0\souvik_v4\seed_2026092307_seat_1.json.gz
smoke_evaluation,a_baseline,qeinstein_moev2,2026092301,0,0.0,0.0,112785.0,-112785.0,-1.0,-133201.0,714,2,,720,DONE/DONE,a110eed537bcfbe172b5eb3936b0c6efa3c255c839531e6d5202b58d7e6b772d,experiments\learning_next_20260921\smoke_evaluation\replays\a_baseline\qeinstein_moev2\seed_2026092301_seat_0.json.gz
smoke_evaluation,a_baseline,qeinstein_moev2,2026092301,1,0.0,0.0,127347.0,-127347.0,-1.0,-147763.0,714,2,,720,DONE/DONE,94bb08d7df95ff0a621a5738900b8b98e72dae6b4199622f1ab37a4876288de0,experiments\learning_next_20260921\smoke_evaluation\replays\a_baseline\qeinstein_moev2\seed_2026092301_seat_1.json.gz
smoke_evaluation,a_learned,qeinstein_moev2,2026092301,0,0.0,0.0,112785.0,-112785.0,-1.0,-133201.0,714,2,,720,DONE/DONE,a110eed537bcfbe172b5eb3936b0c6efa3c255c839531e6d5202b58d7e6b772d,experiments\learning_next_20260921\smoke_evaluation\replays\a_learned\qeinstein_moev2\seed_2026092301_seat_0.json.gz
smoke_evaluation,a_learned,qeinstein_moev2,2026092301,1,0.0,0.0,127347.0,-127347.0,-1.0,-147763.0,714,2,,720,DONE/DONE,94bb08d7df95ff0a621a5738900b8b98e72dae6b4199622f1ab37a4876288de0,experiments\learning_next_20260921\smoke_evaluation\replays\a_learned\qeinstein_moev2\seed_2026092301_seat_1.json.gz
smoke_evaluation,b_learned,qeinstein_moev2,2026092301,0,1.0,86082.0,65965.0,20117.0,0.0,-299.0,2,264,,720,DONE/DONE,7d785712861c7a19a3fec324a27d83b40d41d99878c3e244ef7acbb85f932a14,experiments\learning_next_20260921\smoke_evaluation\replays\b_learned\qeinstein_moev2\seed_2026092301_seat_0.json.gz
smoke_evaluation,b_learned,qeinstein_moev2,2026092301,1,1.0,86082.0,65965.0,20117.0,0.0,-299.0,1,264,,720,DONE/DONE,7d785712861c7a19a3fec324a27d83b40d41d99878c3e244ef7acbb85f932a14,experiments\learning_next_20260921\smoke_evaluation\replays\b_learned\qeinstein_moev2\seed_2026092301_seat_1.json.gz
smoke_evaluation,b_simple,qeinstein_moev2,2026092301,0,1.0,86082.0,65965.0,20117.0,0.0,-299.0,1,264,,720,DONE/DONE,7d785712861c7a19a3fec324a27d83b40d41d99878c3e244ef7acbb85f932a14,experiments\learning_next_20260921\smoke_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092301_seat_0.json.gz
smoke_evaluation,b_simple,qeinstein_moev2,2026092301,1,1.0,86082.0,65965.0,20117.0,0.0,-299.0,1,264,,720,DONE/DONE,7d785712861c7a19a3fec324a27d83b40d41d99878c3e244ef7acbb85f932a14,experiments\learning_next_20260921\smoke_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092301_seat_1.json.gz
smoke_evaluation,c0,qeinstein_moev2,2026092301,0,1.0,86247.0,65831.0,20416.0,0.0,0.0,0,,,720,DONE/DONE,7d785712861c7a19a3fec324a27d83b40d41d99878c3e244ef7acbb85f932a14,experiments\learning_next_20260921\smoke_evaluation\replays\c0\qeinstein_moev2\seed_2026092301_seat_0.json.gz
smoke_evaluation,c0,qeinstein_moev2,2026092301,1,1.0,86247.0,65831.0,20416.0,0.0,0.0,0,,,720,DONE/DONE,7d785712861c7a19a3fec324a27d83b40d41d99878c3e244ef7acbb85f932a14,experiments\learning_next_20260921\smoke_evaluation\replays\c0\qeinstein_moev2\seed_2026092301_seat_1.json.gz
smoke_evaluation,independent_bc,qeinstein_moev2,2026092301,0,0.0,142.0,161968.0,-161826.0,-1.0,-182242.0,719,0,,720,DONE/DONE,578e199072d9a9e2d00fb86ccabff6c013605e424c3dbcb35f06723a8d4a44b5,experiments\learning_next_20260921\smoke_evaluation\replays\independent_bc\qeinstein_moev2\seed_2026092301_seat_0.json.gz
smoke_evaluation,independent_bc,qeinstein_moev2,2026092301,1,0.0,0.0,176966.0,-176966.0,-1.0,-197382.0,719,0,,720,DONE/DONE,9fed526712c6cb0d92ca1b61f9a36699bb8a17e8a8af2e98831d8aa1b14b0fb8,experiments\learning_next_20260921\smoke_evaluation\replays\independent_bc\qeinstein_moev2\seed_2026092301_seat_1.json.gz
smoke_repair1_evaluation,a_baseline,qeinstein_moev2,2026092301,0,0.0,0.0,181160.0,-181160.0,-1.0,-201576.0,679,4,"{""by_day_band"":{""d00-05"":108,""d06-11"":140,""d12-17"":144,""d18-23"":144,""d24-29"":143},""candidate_ops_on_different_turns"":{""DROP"":59,""BUILD_PASTURE"":11,""PASS"":188,""NORTH"":177,""PLACE"":6,""WEST"":167,""PICKUP"":81,""DIG"":43,""PLANT"":91,""HARVEST"":81,""FEED"":44,""SOUTH"":92,""WATER"":123,""CARE"":51,""COLLECT_FERTILIZER"":45,""EAST"":107,""FERTILIZE"":4},""candidate_market_items_on_different_turns"":{""MELON"":6,""WHEAT"":165,""FERTILIZER"":26,""COW"":5,""STRAWBERRY"":24,""SHEEP"":6,""CARROT"":25}}",720,DONE/DONE,e6df15609e94553fdc964961ada2511cab0aeced3fc1bfda569c55cd355224a8,experiments\learning_next_20260921\smoke_repair1_evaluation\replays\a_baseline\qeinstein_moev2\seed_2026092301_seat_0.json.gz
smoke_repair1_evaluation,a_baseline,qeinstein_moev2,2026092301,1,0.0,0.0,182460.0,-182460.0,-1.0,-202876.0,679,4,"{""by_day_band"":{""d00-05"":108,""d06-11"":140,""d12-17"":144,""d18-23"":144,""d24-29"":143},""candidate_ops_on_different_turns"":{""DROP"":58,""BUILD_PASTURE"":11,""PASS"":193,""NORTH"":176,""PLACE"":5,""WEST"":165,""PICKUP"":82,""DIG"":45,""PLANT"":91,""HARVEST"":79,""FEED"":46,""SOUTH"":92,""WATER"":122,""CARE"":51,""COLLECT_FERTILIZER"":46,""EAST"":104,""FERTILIZE"":4},""candidate_market_items_on_different_turns"":{""MELON"":6,""WHEAT"":171,""FERTILIZER"":26,""COW"":5,""STRAWBERRY"":24,""SHEEP"":6,""CARROT"":25}}",720,DONE/DONE,44d3187f2d5a2c1c0e4a3c5a3766b27717aba414030ca4e87d4cd7534039c94f,experiments\learning_next_20260921\smoke_repair1_evaluation\replays\a_baseline\qeinstein_moev2\seed_2026092301_seat_1.json.gz
smoke_repair1_evaluation,a_learned,qeinstein_moev2,2026092301,0,0.0,4047.0,154302.0,-150255.0,-1.0,-170671.0,633,4,"{""by_day_band"":{""d00-05"":82,""d06-11"":129,""d12-17"":137,""d18-23"":144,""d24-29"":141},""candidate_ops_on_different_turns"":{""PLACE"":87,""BUILD_PASTURE"":13,""PASS"":384,""NORTH"":755,""WEST"":687,""PICKUP"":313,""DIG"":111,""PLANT"":403,""FEED"":165,""SOUTH"":424,""WATER"":874,""COLLECT_FERTILIZER"":192,""CARE"":195,""EAST"":493,""HARVEST"":498,""DROP"":17,""BUILD_COOP"":2,""FERTILIZE"":53},""candidate_market_items_on_different_turns"":{""MELON"":6,""WHEAT"":170,""FERTILIZER"":57,""COW"":4,""STRAWBERRY"":17,""SHEEP"":5,""WOOL"":2,""CARROT"":29}}",720,DONE/DONE,2ad7bbe8b9d3896662d35a451fa0170211eb5d1cfd18f288c86023e16a0e6f98,experiments\learning_next_20260921\smoke_repair1_evaluation\replays\a_learned\qeinstein_moev2\seed_2026092301_seat_0.json.gz
smoke_repair1_evaluation,a_learned,qeinstein_moev2,2026092301,1,0.0,2374.0,125089.0,-122715.0,-1.0,-143131.0,644,4,"{""by_day_band"":{""d00-05"":83,""d06-11"":136,""d12-17"":140,""d18-23"":144,""d24-29"":141},""candidate_ops_on_different_turns"":{""PLACE"":92,""BUILD_PASTURE"":13,""PASS"":385,""NORTH"":703,""WEST"":664,""PICKUP"":277,""DIG"":123,""PLANT"":389,""FEED"":152,""SOUTH"":407,""WATER"":813,""COLLECT_FERTILIZER"":186,""CARE"":183,""EAST"":476,""HARVEST"":464,""DROP"":21,""BUILD_COOP"":2,""FERTILIZE"":49},""candidate_market_items_on_different_turns"":{""MELON"":6,""WHEAT"":181,""FERTILIZER"":53,""COW"":2,""STRAWBERRY"":19,""SHEEP"":6,""CARROT"":29}}",720,DONE/DONE,90dd0ae782a34bef2b5cf9573fea8457781d2e90d09132e9220252bb2da3d09c,experiments\learning_next_20260921\smoke_repair1_evaluation\replays\a_learned\qeinstein_moev2\seed_2026092301_seat_1.json.gz
smoke_repair1_evaluation,b_learned,qeinstein_moev2,2026092301,0,1.0,86243.0,65831.0,20412.0,0.0,-4.0,2,409,"{""by_day_band"":{""d12-17"":1,""d24-29"":1},""candidate_ops_on_different_turns"":{""WEST"":5,""PICKUP"":6,""EAST"":2,""NORTH"":3,""PASS"":3,""SOUTH"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":5,""EGG"":2,""WOOL"":1}}",720,DONE/DONE,7d785712861c7a19a3fec324a27d83b40d41d99878c3e244ef7acbb85f932a14,experiments\learning_next_20260921\smoke_repair1_evaluation\replays\b_learned\qeinstein_moev2\seed_2026092301_seat_0.json.gz
smoke_repair1_evaluation,b_learned,qeinstein_moev2,2026092301,1,1.0,86243.0,65831.0,20412.0,0.0,-4.0,2,409,"{""by_day_band"":{""d12-17"":1,""d24-29"":1},""candidate_ops_on_different_turns"":{""WEST"":5,""PICKUP"":6,""EAST"":2,""NORTH"":3,""PASS"":3,""SOUTH"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":5,""EGG"":2,""WOOL"":1}}",720,DONE/DONE,7d785712861c7a19a3fec324a27d83b40d41d99878c3e244ef7acbb85f932a14,experiments\learning_next_20260921\smoke_repair1_evaluation\replays\b_learned\qeinstein_moev2\seed_2026092301_seat_1.json.gz
smoke_repair1_evaluation,b_simple,qeinstein_moev2,2026092301,0,1.0,86082.0,65965.0,20117.0,0.0,-299.0,1,264,"{""by_day_band"":{""d06-11"":1},""candidate_ops_on_different_turns"":{""SOUTH"":1},""candidate_market_items_on_different_turns"":{""FERTILIZER"":1,""MELON"":1}}",720,DONE/DONE,7d785712861c7a19a3fec324a27d83b40d41d99878c3e244ef7acbb85f932a14,experiments\learning_next_20260921\smoke_repair1_evaluation\replays\b_simple\qeinstein_moev2\seed_2026092301_seat_0.json.gz
